species,larval,postlarval,juvenile.adult,total_farmed_d
other_pen,0.131348271,19.22727099,47.24303888,176.8152728
other_pen,0.643966375,31.44240973,82.62043205,148.0857119
other_pen,6.771849136,22.79016287,47.89926832,130.438702
other_pen,4.008090373,54.18517187,90.30269764,119.6305408
other_pen,0.321951537,27.49323604,96.9015666,130.2841613
other_pen,6.917838816,52.88975688,89.21504562,182.9653126
other_pen,19.14356604,52.87318806,88.55986419,154.7016453
other_pen,0.474779435,33.09727731,136.5689293,149.4629109
other_pen,6.455743832,33.46440587,56.05856546,162.6973227
other_pen,1.573178343,42.35297336,33.15943654,143.2743891
other_pen,6.624833466,42.88730382,64.86198517,116.9829333
other_pen,10.30916434,48.07812985,69.65345532,256.921361
other_pen,16.10850487,30.37124163,115.9794449,154.1438712
other_pen,2.193914207,26.18584648,49.84129183,152.3215468
other_pen,13.59072463,22.54742225,75.2121576,128.6420015
other_pen,0.83752655,34.51654006,60.61154441,156.9272975
other_pen,2.007818702,51.45042425,62.54470779,132.0611596
other_pen,2.216466952,41.63230293,98.32470825,149.1472042
other_pen,2.85973835,25.84692835,63.50057025,136.2055033
other_pen,4.693712277,56.75558337,74.42484284,112.186822
other_pen,0.367003417,28.40669664,100.6752739,138.1159807
other_pen,6.418760409,40.41360269,115.0878108,175.1569067
other_pen,2.802248067,24.52910773,78.68097539,146.3889007
other_pen,2.783061013,48.65220035,62.39920897,149.6489981
other_pen,1.455751972,41.97128387,52.97501752,116.5185872
other_pen,3.85444414,18.38587642,79.21518983,125.9929832
other_pen,2.6273084,37.80821062,131.8925896,176.5149891
other_pen,0.990096577,32.27704772,72.37982124,148.0564875
other_pen,0.472976339,29.73813175,67.14484586,133.8632416
other_pen,1.853449763,30.5998908,87.56674648,122.3867165
other_pen,1.266124398,38.66465477,92.35938172,180.6253635
other_pen,3.564537421,48.2984381,43.74515306,157.8943574
other_pen,0.912747856,30.79332092,62.42909158,137.0145187
other_pen,6.354594957,27.26099326,95.46533635,135.8184226
other_pen,1.09057871,31.20514046,70.15668575,124.3628165
other_pen,2.245350634,21.01369384,84.17436316,176.7932648
other_pen,1.094397554,18.47906605,48.59869818,132.8992395
other_pen,0.518687667,27.53663899,76.39146684,122.1412062
other_pen,1.877781084,61.56587412,65.07174182,131.9358484
other_pen,3.049622068,28.98426411,80.37313606,201.6368063
other_pen,1.498312697,31.15005379,110.543619,185.2756587
other_pen,1.967189572,22.92386835,47.32659119,147.8503919
other_pen,2.130057156,17.73503987,63.9130588,143.6439399
other_pen,3.957016789,35.48612822,111.823287,134.4007477
other_pen,1.065919862,33.18615428,71.54474093,176.3115442
other_pen,1.811451422,31.82370889,49.74368872,172.1737098
other_pen,1.346443415,28.76129218,88.50537833,140.3025672
other_pen,0.329350123,48.16304375,40.26315349,122.5156458
other_pen,5.74155059,18.38914134,49.38346141,127.5252209
other_pen,0.959863,44.4997108,71.20950012,141.7368677
other_pen,6.128493286,20.42564631,61.73051374,178.58481
other_pen,1.785321199,21.08120959,46.42430709,117.3505326
other_pen,5.339918027,20.09144098,51.2426379,153.8279552
other_pen,1.82427234,20.47027407,53.56590213,174.2767332
other_pen,1.710296458,53.90952022,84.61179571,147.8913694
other_pen,6.000702358,35.35154544,52.34026115,154.7213903
other_pen,5.166366113,28.67243331,65.27140444,124.229904
other_pen,10.56982856,18.27053771,132.5405831,125.0553627
other_pen,2.351526694,45.30952163,46.31664686,134.9030683
other_pen,1.160917381,29.07431448,48.0574123,123.3329696
other_pen,3.69307746,34.89767111,31.07421463,150.2955293
other_pen,0.742092649,20.87274762,52.98421169,131.2251874
other_pen,3.141854435,37.59774848,44.90543042,122.5364346
other_pen,4.721386564,48.18879895,97.05343431,171.875774
other_pen,2.672630526,43.86709317,92.86738686,120.9197564
other_pen,1.361426021,23.62199803,60.01887068,155.3444514
other_pen,5.142566087,64.50777288,55.68899289,156.9669326
other_pen,0.601273556,28.27075541,54.8643015,163.9604796
other_pen,1.293684819,42.50686243,64.57798988,143.6386931
other_pen,5.181265589,55.39816384,48.28582482,126.7372645
other_pen,4.704162011,18.98780881,91.10177234,128.1848726
other_pen,2.845449552,63.35826875,97.12980636,131.869994
other_pen,19.83509633,48.17977199,77.75790535,133.6424733
other_pen,2.052949287,34.36257705,117.61251,129.2147579
other_pen,13.5800822,33.44403107,64.82962914,156.6289194
other_pen,5.380069531,40.02080311,116.611259,151.9423331
other_pen,1.766448674,22.0214425,108.0494697,117.1726532
other_pen,1.841385154,35.88146634,49.10916103,149.1610137
other_pen,3.774678304,23.02622082,82.92896968,141.1057067
other_pen,1.042943921,26.03789101,54.66452396,152.7285313
other_pen,3.654256982,19.48485483,41.74268567,138.641276
other_pen,1.033160601,18.78294488,99.29064849,170.791841
other_pen,5.444114749,22.15165154,100.154585,147.4767253
other_pen,1.069771639,50.96212817,85.41565391,115.9851036
other_pen,3.268322471,53.49675218,68.21232187,162.2861369
other_pen,4.467902423,40.85722075,57.68371417,145.1946228
other_pen,28.31513783,30.67615411,45.7613883,151.1678878
other_pen,2.281457227,62.51004347,80.58267394,128.3775199
other_pen,3.81856206,16.2501322,23.6881664,145.4438792
other_pen,3.610962878,59.27919197,78.0877057,134.957223
other_pen,2.443936424,41.60240756,62.839489,141.9192677
other_pen,8.071147118,36.45288981,57.60392048,134.200743
other_pen,4.992562667,39.32659813,80.50626667,145.4189492
other_pen,2.34729223,18.00345507,78.95952149,127.8053106
other_pen,3.605014019,40.10560909,76.48171185,123.8583301
other_pen,7.611164434,78.64098269,53.20658997,132.9422754
other_pen,11.02926141,33.05906159,52.72021639,140.9378174
other_pen,2.726630687,26.51207459,70.90715247,129.2127187
other_pen,5.825364207,32.36338755,43.05161583,144.599566
other_pen,1.171722721,45.59358598,84.55347034,191.9506382
other_pen,3.059137203,16.06590557,70.21228005,131.1404282
other_pen,1.420663046,45.82850099,57.25316956,167.258419
other_pen,0.718820578,44.51276179,86.07603693,168.2123094
other_pen,7.25235293,21.22049118,81.81608467,140.1352229
other_pen,1.979665463,30.57480391,38.08902799,156.8405198
other_pen,1.688652747,32.90720007,65.49889934,131.7715546
other_pen,0.901535866,57.78004832,92.7597532,124.3649565
other_pen,2.754388803,46.45307195,83.50385532,144.5664796
other_pen,2.577470968,37.18798124,55.49340429,152.1483963
other_pen,8.381837354,23.8825819,95.92666598,133.0687535
other_pen,1.993433228,29.41933633,59.06709981,141.6682899
other_pen,11.40080908,21.64903142,77.90921563,196.8569937
other_pen,0.517438107,55.94904667,60.16820335,125.1375321
other_pen,1.044150368,31.09143755,50.11266776,142.389816
other_pen,6.467942125,15.67305379,87.26423455,143.2113085
other_pen,0.269590538,65.55807688,76.95917577,195.8121704
other_pen,4.510702491,28.2925082,42.80600904,131.5880956
other_pen,2.209783699,31.74639383,61.23252643,131.4720818
other_pen,0.657218946,43.81239569,70.99073073,148.3408443
other_pen,0.901673352,26.95774769,46.75803077,214.8063035
other_pen,1.274195087,21.04180855,59.59317729,139.0213378
other_pen,0.992716337,26.93159677,77.61590559,142.2943899
other_pen,1.142449199,47.88453864,28.45777408,152.9189226
other_pen,2.065701306,33.7272571,59.83441024,151.6499266
other_pen,2.586657864,56.60619754,62.83954732,134.4026035
other_pen,11.18750625,23.01300252,67.58905789,161.6946889
other_pen,3.626162852,35.57660347,59.46410818,159.2148011
other_pen,1.181940844,54.53261108,74.59138971,134.1290281
other_pen,17.33589554,43.47267316,54.85510968,204.0071178
other_pen,2.332188604,28.92685684,59.04840912,162.2983196
other_pen,5.631137037,65.84932388,37.9661854,133.5142441
other_pen,0.616173054,44.13152712,109.6321558,141.6585134
other_pen,14.18884711,50.78200556,59.64736868,151.6480857
other_pen,3.066641495,23.18547655,40.93589277,201.7705041
other_pen,1.217476997,58.90628958,74.40741338,144.220796
other_pen,1.959461518,87.56314598,49.92330952,142.2775573
other_pen,2.002109766,54.71112701,53.00684482,159.5182397
other_pen,1.483662054,37.07747537,104.3963371,152.3351744
other_pen,0.721679002,59.66171923,89.98204705,126.5207246
other_pen,38.75823078,35.46735476,65.00636832,139.421479
other_pen,5.10519507,71.08633416,128.4481462,133.4426246
other_pen,0.78322516,24.38933476,70.35849449,140.3297589
other_pen,5.157577389,39.67206123,122.4678458,165.8500382
other_pen,0.954686455,55.10663858,48.23770342,131.7506587
other_pen,1.119999155,34.76384993,94.70523258,166.0993964
other_pen,0.867527187,51.31799256,46.0161984,146.9798095
other_pen,1.074611273,36.45901847,60.24694841,144.8062958
other_pen,0.627240643,72.46774882,46.74884675,134.7652238
other_pen,0.998181152,50.78938245,64.21359679,127.3078926
other_pen,1.421054512,29.35542963,110.1860349,128.158143
other_pen,0.450720297,18.19267029,52.72079298,133.1964678
other_pen,5.734524658,22.06823041,142.1794975,140.4400175
other_pen,5.523241079,55.89114661,42.93730011,154.8308051
other_pen,15.00483061,43.99496923,53.64869511,177.1031878
other_pen,1.26236628,28.64837886,76.86959951,151.5829123
other_pen,18.83478096,27.49169823,85.09492722,159.9365926
other_pen,1.805949227,38.84475258,76.51504258,152.3547774
other_pen,4.861238174,27.77911204,64.73923546,144.4880172
other_pen,2.802606299,37.90255961,129.7970906,144.1435596
other_pen,3.773293809,41.56729103,100.8425944,156.8379251
other_pen,3.169458389,50.67897353,47.53725149,141.7204439
other_pen,4.595196309,28.66246942,95.31115638,149.8794746
other_pen,0.879536537,31.02761424,41.77415526,147.2369557
other_pen,8.322109309,23.43243169,91.76319056,135.9867817
other_pen,2.165229304,25.62583372,70.01475833,159.4629055
other_pen,9.247057683,24.60763174,103.1981252,107.8255415
other_pen,2.350003693,40.1191751,112.438172,163.2444459
other_pen,4.547783867,59.5811862,84.50627942,121.1447771
other_pen,2.081574479,14.71446947,52.73078254,140.1014292
other_pen,3.718469586,35.72905527,91.29559105,147.7866562
other_pen,4.483995081,18.64937758,69.51847684,139.140413
other_pen,3.681539888,30.82397636,93.8332069,146.4495915
other_pen,1.785668098,72.73259039,83.77681485,122.5808894
other_pen,0.548748799,47.39412406,28.8551619,125.1358611
other_pen,4.650530995,26.88036326,85.90352367,129.1504121
other_pen,3.315471349,36.7630537,62.02978785,150.0598893
other_pen,2.024540086,51.15399453,56.41339618,145.9242834
other_pen,1.915242128,36.23869148,63.71416945,157.7956569
other_pen,0.669445304,23.89951179,49.82891688,143.3782936
other_pen,0.589113269,45.18155535,71.15216525,144.1444435
other_pen,4.34042152,13.10863392,53.53714311,117.0811939
other_pen,1.394968379,50.79657593,40.42023771,156.5513599
other_pen,1.452656574,37.00479708,70.77991248,246.4449843
other_pen,0.457052866,49.22288528,61.08410856,152.8250587
other_pen,4.677548265,24.03209676,62.49151696,142.3873123
other_pen,4.504206363,54.85703764,37.6749065,161.8272317
other_pen,0.793089995,22.27659655,61.04954255,137.4067607
other_pen,9.142864111,39.68215556,59.95240176,185.5937105
other_pen,10.06728395,38.07219257,62.24010547,174.5362123
other_pen,7.702552651,40.78248879,95.86499268,142.3579583
other_pen,2.257472011,40.61024253,62.39323689,152.4987182
other_pen,3.421085361,26.2159409,44.54952696,123.5675838
other_pen,0.784979615,33.2142787,36.69157656,161.9396004
other_pen,0.325144464,85.06494161,106.4379094,132.8821557
other_pen,1.09797613,34.13823943,51.53774425,129.9719569
other_pen,1.40600909,23.07902571,40.74634437,141.1558192
other_pen,5.852951888,17.2535936,103.6991822,146.0819237
other_pen,3.194288652,54.74124725,47.85735858,137.1201342
other_pen,9.700411554,21.77883081,43.74923485,242.8360449
other_pen,1.438901345,48.54272409,74.60698658,156.8441112
other_pen,1.20679413,19.327475,80.84748577,134.2548379
other_pen,5.029618159,40.19456861,76.9746161,141.698066
other_pen,9.766712329,47.86739398,77.52695302,121.6670492
other_pen,0.596989215,25.56399165,51.67359933,130.0624456
other_pen,1.194312436,21.20152797,54.02431801,155.6912028
other_pen,1.980401224,33.28351362,52.04015248,166.2428558
other_pen,14.71355199,39.27730357,107.9159121,137.1899405
other_pen,1.985625579,28.44010009,82.53690157,137.299811
other_pen,2.15990034,39.84540432,47.14335187,137.269246
other_pen,2.863155973,54.13220008,56.66272015,159.1308237
other_pen,0.989045878,30.24021707,41.74650753,143.5006309
other_pen,4.498469683,24.07824441,102.7702784,152.164112
other_pen,0.883456554,19.08942185,60.99975165,167.4883553
other_pen,2.09205363,20.6179561,71.45858876,163.45408
other_pen,2.850056607,18.18334872,106.3221584,131.1872391
other_pen,4.113846122,27.56090933,79.03801451,155.2966343
other_pen,1.888181758,88.9489528,131.0878416,138.7657213
other_pen,6.173564923,43.40148117,62.2285272,131.067998
other_pen,1.523517782,45.49195187,62.42582511,144.5863967
other_pen,0.512326522,30.98938935,70.03611981,143.0576983
other_pen,3.512129522,41.72502628,82.64354523,129.1895671
other_pen,6.953839642,66.88009861,62.13681748,163.6396029
other_pen,1.004606654,23.56983498,97.14688745,152.8257527
other_pen,2.541847001,26.24795279,96.26758814,127.0656124
other_pen,2.765026156,34.69951753,34.61077972,126.0477185
other_pen,1.384128506,14.81154148,57.79813621,123.9738182
other_pen,10.46768133,49.32097773,59.89850194,145.7760077
other_pen,1.350805956,21.09621544,57.27318542,130.1462079
other_pen,1.740028239,27.89506107,58.45388202,150.2664661
other_pen,3.547050782,39.99196221,47.57554393,135.7633481
other_pen,7.413483522,46.17397773,72.08292916,157.5110131
other_pen,0.616347426,42.61114156,38.44547288,151.7488961
other_pen,0.927476201,42.31172027,51.09747848,156.8878926
other_pen,3.624897197,37.50673486,100.3170448,158.2859236
other_pen,2.245995125,39.58453302,30.39807722,108.5325694
other_pen,0.507809032,19.49267717,51.82420736,169.8122604
other_pen,1.8263665,32.38211125,60.52224763,131.6901164
other_pen,7.325171821,31.69455032,89.29279796,170.9033427
other_pen,0.359451672,30.30900194,83.68635268,139.1713319
other_pen,1.916340848,46.96180353,68.9135185,156.7421922
other_pen,0.585069701,21.10266973,45.22157052,134.7748298
other_pen,0.601904874,42.57674298,75.14603865,133.6287424
other_pen,1.248931736,33.6869078,62.53778319,126.7797988
other_pen,4.450359554,51.17353385,101.5393431,138.609107
other_pen,4.177280071,52.46875356,58.99757659,144.4283091
other_pen,0.426245494,16.5745714,68.88985072,127.4681599
other_pen,2.228542108,45.07545443,119.4775328,172.0405286
other_pen,2.1959461,56.67679517,48.9343168,144.8970044
other_pen,1.074064374,27.67611496,51.03248692,130.5331126
other_pen,2.691785907,28.11308942,85.55294828,118.4649671
other_pen,4.531119481,38.55690422,88.65033018,192.7801435
other_pen,5.375574163,87.73734003,46.60383837,148.2636798
other_pen,0.762719482,25.19806621,107.0219252,139.3205208
other_pen,4.363762106,28.07480822,40.26955261,141.3864961
other_pen,0.950540794,38.87300186,82.8628152,184.0073046
other_pen,3.947691749,40.25562865,67.81830845,169.0253329
other_pen,5.988756885,42.18294349,67.37538778,156.6905031
other_pen,1.215393225,40.29894487,45.65919194,149.6083249
other_pen,7.682068268,57.85882367,80.16181254,145.8604201
other_pen,3.97946707,33.01208507,53.01437773,145.0074086
other_pen,1.056071734,35.28932867,62.05106,106.7699483
other_pen,3.018484117,44.29078332,41.8839699,152.4671483
other_pen,0.694395787,33.94341895,56.97086608,174.3629914
other_pen,3.504591039,59.74784543,68.11864814,118.067346
other_pen,4.50477907,34.15248426,102.8449456,143.0398492
other_pen,1.893683434,33.8845221,57.06948894,132.9261308
other_pen,5.519261957,25.90726556,61.18220949,116.4799804
other_pen,1.990257942,58.17411368,67.93403167,125.6390948
other_pen,12.03419412,22.95815566,109.7094659,136.0616261
other_pen,41.03655861,32.28305322,26.63287191,158.0404124
other_pen,0.586412687,97.21612974,83.56622873,111.7933364
other_pen,1.892093629,48.11668517,68.95072722,118.0410421
other_pen,0.445511306,33.53426077,120.5725334,145.329017
other_pen,0.737281397,24.7049822,83.96673681,151.4169523
other_pen,1.196413086,37.57398801,55.72664825,119.8525997
other_pen,21.00774121,20.26770574,43.81008153,137.4723202
other_pen,18.48048915,49.83372849,75.07397582,143.760414
other_pen,0.115279264,53.61343952,104.7015616,134.5554046
other_pen,1.280763199,37.91426005,113.1585822,133.9073971
other_pen,0.508877791,19.53519955,88.04433996,125.016347
other_pen,1.916936743,25.61778453,86.92705026,154.0712643
other_pen,2.892219625,32.73311145,56.88869748,145.2387571
other_pen,0.795554527,41.83240462,59.34525642,143.1931388
other_pen,1.881813459,44.28740106,80.41538749,170.2584132
other_pen,5.918229074,32.97167475,43.0303419,144.943061
other_pen,10.07518873,29.88393806,54.70374086,184.5702349
other_pen,1.463099235,53.45052318,77.64807495,161.4437238
other_pen,4.147618608,39.18093152,69.91925711,114.1793472
other_pen,4.041723626,34.7250693,52.55953544,134.3370305
other_pen,5.471596644,34.22551532,44.64263021,159.9512124
other_pen,1.702183013,15.26724224,64.10855882,132.6476642
other_pen,9.42141898,28.93692606,96.55495443,140.997218
other_pen,3.952738357,65.78888001,86.83380771,162.340397
other_pen,10.41651253,22.58010891,62.14776398,163.5598529
other_pen,1.118767264,15.15052282,78.94373917,156.0110706
other_pen,1.424313763,24.66161294,44.47989324,161.0656455
other_pen,0.635516042,25.75896347,82.90104989,153.9332286
other_pen,2.91303685,31.73959391,84.63493411,210.2003999
other_pen,1.394664176,25.7843841,50.61139117,153.173855
other_pen,4.64786507,34.44136972,68.51049735,133.0349945
other_pen,1.721955984,29.21847053,107.2626171,150.0041449
other_pen,6.405468283,27.28651025,51.90619662,149.1218464
other_pen,10.05223976,12.77558904,44.8387993,129.9808035
other_pen,1.26299157,68.29406256,87.67228202,181.6118593
other_pen,4.703658291,45.0786537,84.3633601,129.1572743
other_pen,3.052872468,40.01017352,55.50769166,137.2763406
other_pen,1.122884777,27.91586878,63.53900712,149.0054301
other_pen,6.668462951,17.50198244,74.78901325,156.875522
other_pen,1.319339683,52.98495246,100.4068119,126.6695395
other_pen,2.481209285,25.27865159,69.02650903,157.4349286
other_pen,2.739448576,31.8163252,77.44790324,163.1017527
other_pen,6.654407791,41.23992568,84.35479857,145.7887989
other_pen,3.161790429,27.26969184,65.1189935,171.2926135
other_pen,8.825894011,44.83665662,90.9129405,131.0179237
other_pen,2.215742367,22.99843895,41.90530556,148.9956595
other_pen,1.311024695,26.56980815,64.55197241,174.4628186
other_pen,0.941627419,22.65216125,68.84501475,150.3727319
other_pen,0.85491522,66.83062329,61.34189572,134.6957471
other_pen,0.484177447,36.50732433,80.65672737,139.9527419
other_pen,1.754773352,47.68504639,103.7855512,152.988292
other_pen,1.933762779,16.23748121,52.67477365,188.5564686
other_pen,0.788750377,18.11533974,58.33542584,141.460357
other_pen,3.978706402,37.35320497,103.6710641,160.4268837
other_pen,2.883570565,24.20133506,109.869986,152.0549455
other_pen,3.798014385,15.67473123,182.0924598,153.1071261
other_pen,2.419588922,49.51539839,87.20218465,148.780311
other_pen,3.311469605,87.06815637,96.66932588,135.5327022
other_pen,1.180259633,30.34914269,49.73531803,143.8328748
other_pen,5.215441642,33.45387548,40.61122327,163.1329791
other_pen,11.01924215,46.1525411,42.31808588,141.8284556
other_pen,2.230722952,36.23677625,49.34159994,135.674461
other_pen,5.113184119,37.59313325,90.40876356,137.983517
other_pen,1.240884733,17.56947188,49.50854476,137.8934348
other_pen,4.48734783,32.89222904,72.62135443,153.2113872
other_pen,3.44434761,47.15292981,48.08600558,125.1866651
other_pen,2.644530173,25.61001825,55.79269847,131.2467182
other_pen,0.960931775,17.07656351,43.52450309,168.6664795
other_pen,1.877534303,31.78209877,117.1953912,171.2128093
other_pen,1.951334157,21.30212567,51.59072238,186.4979922
other_pen,4.454899636,28.59668424,100.5435865,134.0318168
other_pen,4.543513733,28.05254228,37.01476884,121.6458012
other_pen,0.399233492,46.24352155,62.83122997,168.0363141
other_pen,1.193912284,62.78118877,50.70722678,175.8158587
other_pen,1.41398274,50.49894998,91.60168371,158.7636449
other_pen,0.701672764,30.98174777,81.20700695,151.3273013
other_pen,3.965267508,35.04255904,95.89487352,143.8435916
other_pen,2.085033223,31.598285,74.84683628,207.938687
other_pen,1.354363116,31.38209164,41.78867335,170.1609882
other_pen,7.692535434,31.62084785,50.79573659,147.5166404
other_pen,6.073416024,39.34566868,29.95535692,150.8492752
other_pen,17.59197819,19.08170386,104.7232332,151.5765793
other_pen,1.711000574,26.78155392,72.91519475,164.4201156
other_pen,0.609685476,34.71742052,68.48004491,137.4484244
other_pen,1.299149344,65.7203315,87.91466377,129.6071542
other_pen,3.595683893,29.98894582,52.56817213,125.7190951
other_pen,0.608586568,27.24506012,39.0785611,178.8734457
other_pen,1.22194923,28.5973304,42.6035896,133.2177461
other_pen,5.178174905,62.99263571,45.36367787,140.5271915
other_pen,2.869635599,46.97921824,100.5577931,131.4497722
other_pen,3.351386249,18.51593259,110.5013583,177.5512894
other_pen,6.553325652,40.750386,78.52137336,169.8096125
other_pen,6.960064577,47.88666335,94.7883231,131.6441112
other_pen,4.878340399,46.03827786,104.5642514,128.1215339
other_pen,0.293412316,38.12192202,46.2174693,157.2235674
other_pen,5.77499149,54.55939586,43.64262591,125.4755331
other_pen,5.14731261,28.53622446,72.45878481,149.9245147
other_pen,1.446853091,16.79500627,71.4204762,153.7860297
other_pen,3.444557145,28.1728474,67.85155535,131.358827
other_pen,0.805028422,27.61536779,108.9677164,151.3012123
other_pen,5.179828672,39.41249075,47.12074818,148.137857
other_pen,0.9706945,23.85712069,59.65983424,129.2402235
other_pen,0.767445467,42.86353001,66.35918829,190.258513
other_pen,5.017852393,39.33412781,69.18188431,155.9934121
other_pen,1.331043036,36.43767425,130.8405772,144.565803
other_pen,2.174744356,19.53016338,45.67972636,122.7191307
other_pen,2.153771709,20.77901908,87.49144569,124.458853
other_pen,7.70076452,43.07598431,80.07368813,158.6234937
other_pen,9.456672154,56.22998201,64.40052466,126.4825462
other_pen,26.11037716,64.29243237,47.83146205,159.0531076
other_pen,1.26934977,21.75333791,69.56469333,168.3986819
other_pen,1.72582113,21.38025344,60.53065925,149.9293398
other_pen,1.982326119,28.43256852,55.0048351,157.4520765
other_pen,1.466984218,67.51492945,93.65596654,143.0882007
other_pen,3.610680104,12.5813419,44.98243521,133.2355857
other_pen,3.176260275,39.16713715,98.53299485,112.7841307
other_pen,3.178073517,31.3725148,63.25065482,173.9902595
other_pen,3.396492267,71.74105747,54.19914796,133.6023003
other_pen,3.594349094,45.02166902,63.27107144,154.369398
other_pen,2.141710622,18.63557177,57.09817393,144.9108317
other_pen,13.32047688,31.89644619,106.872849,164.535625
other_pen,0.817060778,29.89806061,142.7802584,140.1049394
other_pen,2.20839237,75.06136386,58.07368839,132.9694559
other_pen,1.600651609,23.27185606,98.64029092,178.7874495
other_pen,1.443442949,40.1745136,63.69740125,139.9001346
other_pen,3.496149782,17.80614091,105.2410324,161.7755791
other_pen,1.763877347,36.44257226,76.1250332,179.9191196
other_pen,0.565886577,28.06685799,70.75273673,186.0087091
other_pen,0.650309427,53.93779984,61.18383086,134.0587276
other_pen,3.317787542,47.62289645,68.52446378,129.2453034
other_pen,0.615340988,13.80418738,56.6076072,134.0607429
other_pen,0.862834923,46.10995863,60.00163899,133.7726592
other_pen,9.524367898,64.13060414,65.80988783,167.2219523
other_pen,3.775842904,21.82190371,83.13559936,143.9059456
other_pen,8.581932303,24.7753265,100.4476526,157.6364668
other_pen,0.654888788,52.63453748,80.00085832,166.9840431
other_pen,4.905251046,21.61097352,80.90639582,141.2576988
other_pen,11.98039359,25.49264866,73.69662063,125.8141362
other_pen,0.853896982,36.77411636,48.39430827,162.8393923
other_pen,2.249719813,19.67471199,71.06336239,145.2849585
